source	target	weight
j_j,ts\h	u_i,M__i	4.545455e-02
j_j,ts\h	o_k,o_k	5.681818e-03
j_j,ts\h	i,i	1.136364e-02
j_j,ts\h	y,j	9.090909e-02
j_j,ts\h	e_o,V	4.545455e-02
j_j,ts\h	e_k,e_o_k	5.681818e-03
j_j,ts\h	a_l,6_l	5.681818e-03
j_j,ts\h	u_m,u_m	5.681818e-03
j_j,ts\h	a,6	1.136364e-02
j_j,ts\h	i_m,i_m	5.681818e-03
j_j,ts\h	i_l,i_l	5.681818e-03
j_j,ts\h	a_t,6_t	5.681818e-03
j_j,ts\h	e_t,e_o_t	5.681818e-03
j_j,ts\h	i_k,i_k	5.681818e-03
j_j,ts\h	o_m,o_m	5.681818e-03
j_j,ts\h	o_p,o_p	5.681818e-03
g_g,k_t	e_o,V	4.545455e-02
g_g,k_t	e_u,M	4.545455e-02
g_g,k_t	u_t,u_t	5.681818e-03
g_g,k_t	a_e,e_o	4.545455e-02
g_g,k_t	o_n,o_n	5.681818e-03
g_g,k_t	y_o,j_o	4.545455e-02
g_g,k_t	u_l,u_l	5.681818e-03
g_g,k_t	u_k,u_k	5.681818e-03
g_g,k_t	a_p,6_p	5.681818e-03
g_g,k_t	o_l,o_l	5.681818e-03
g_g,k_t	y_a,j_6	4.545455e-02
g_g,k_t	e_p,e_o_p	5.681818e-03
g_g,k_t	a_n,6_n	5.681818e-03
g_g,k_t	w_o,w_o	4.545455e-02
g_g,k_t	w,w	9.090909e-02
g_g,k_t	w_e,w_e_o	4.545455e-02
g_g,k_t	a_k,6_k	5.681818e-03
g_g,k_t	e_m,e_o_m	5.681818e-03
g_g,k_t	o_t,o_t	5.681818e-03
g_g,k_t	o,o	1.136364e-02
g_g,k_t	e_n,e_o_n	5.681818e-03
g_g,k_t	w_i,w_i	4.545455e-02
g_g,k_t	u,u	1.136364e-02
g_g,k_t	y_e,j_e_o	4.545455e-02
g_g,k_t	i_l,i_l	5.681818e-03
g_g,k_t	i_m,i_m	5.681818e-03
g_g,k_t	y_u,j_u	4.545455e-02
g_g,k_t	w_a,w_6	4.545455e-02
g_g,k_t	u_i,M__i	4.545455e-02
g_g,k_t	o_e,w_e_o	4.545455e-02
g_g,k_t	u_n,u_n	5.681818e-03
g_g,k_t	a_m,6_m	5.681818e-03
g_g,k_t	i,i	1.136364e-02
g_g,k_t	y,j	9.090909e-02
g_g,k_t	i_k,i_k	5.681818e-03
g_g,k_t	u_p,u_p	5.681818e-03
g_g,k_t	u_m,u_m	5.681818e-03
g_g,k_t	a_l,6_l	5.681818e-03
g_g,k_t	a,6	1.136364e-02
g_g,k_t	o_p,o_p	5.681818e-03
g_g,k_t	o_m,o_m	5.681818e-03
g_g,k_t	o_k,o_k	5.681818e-03
g_g,k_t	i_p,i_p	5.681818e-03
g_g,k_t	i_n,i_n	5.681818e-03
g_g,k_t	e_t,e_o_t	5.681818e-03
g_g,k_t	a_t,6_t	5.681818e-03
g_g,k_t	e,e_o	1.136364e-02
g_g,k_t	i_t,i_t	5.681818e-03
g_g,k_t	e_k,e_o_k	5.681818e-03
g_g,k_t	e_l,e_o_l	5.681818e-03
k,k_	#	1.000000e+00
d_o,d_o	#	5.000000e-01
d_o,d_o	n_g,N	5.000000e-01
g_w,g_w	e_o,V	2.000000e-01
g_w,g_w	a_l,6_l	2.500000e-02
g_w,g_w	o_m,o_m	2.500000e-02
g_w,g_w	i_n,i_n	2.500000e-02
g_w,g_w	o_t,o_t	2.500000e-02
g_w,g_w	o_k,o_k	2.500000e-02
g_w,g_w	i_t,i_t	2.500000e-02
g_w,g_w	e_p,e_o_p	2.500000e-02
g_w,g_w	i_m,i_m	2.500000e-02
g_w,g_w	e_k,e_o_k	2.500000e-02
g_w,g_w	a_e,e_o	2.000000e-01
g_w,g_w	a_m,6_m	2.500000e-02
g_w,g_w	o_n,o_n	2.500000e-02
g_w,g_w	i_l,i_l	2.500000e-02
g_w,g_w	e_m,e_o_m	2.500000e-02
g_w,g_w	e_n,e_o_n	2.500000e-02
g_w,g_w	e_l,e_o_l	2.500000e-02
g_w,g_w	a_t,6_t	2.500000e-02
g_w,g_w	i_k,i_k	2.500000e-02
g_w,g_w	a_p,6_p	2.500000e-02
g_w,g_w	o_l,o_l	2.500000e-02
g_w,g_w	a_k,6_k	2.500000e-02
g_w,g_w	i_p,i_p	2.500000e-02
g_w,g_w	e_t,e_o_t	2.500000e-02
g_w,g_w	a_n,6_n	2.500000e-02
g_w,g_w	o_p,o_p	2.500000e-02
h,h	u_i,M__i	1.081081e-01
h,h	e_o,V	1.081081e-01
h,h	y_a,j_6	2.702703e-02
h,h	o_p,o_p	1.351351e-02
h,h	o_e,w_e_o	1.081081e-01
h,h	o_n,o_n	1.351351e-02
h,h	a_m,6_m	1.351351e-02
h,h	a_e,e_o	1.081081e-01
h,h	o_t,o_t	1.351351e-02
h,h	y_e,j_e_o	2.702703e-02
h,h	y_o,j_o	2.702703e-02
h,h	e_t,e_o_t	1.351351e-02
h,h	y_u,j_u	2.702703e-02
h,h	w_a,w_6	2.702703e-02
h,h	o_k,o_k	1.351351e-02
h,h	e_u,M	1.081081e-01
h,h	o_l,o_l	1.351351e-02
h,h	a_p,6_p	1.351351e-02
h,h	w_o,w_o	2.702703e-02
h,h	o_m,o_m	1.351351e-02
h,h	w_i,w_i	2.702703e-02
h,h	e_n,e_o_n	1.351351e-02
h,h	w_e,w_e_o	2.702703e-02
h,h	e_m,e_o_m	1.351351e-02
h,h	a_t,6_t	1.351351e-02
h,h	a_k,6_k	1.351351e-02
h,h	a_l,6_l	1.351351e-02
h,h	e_l,e_o_l	1.351351e-02
h,h	e_p,e_o_p	1.351351e-02
h,h	e_k,e_o_k	1.351351e-02
h,h	a_n,6_n	1.351351e-02
j_j,ts\h_	#	1.000000e+00
d_a,d_6	n_g,N	5.000000e-01
d_a,d_6	#	5.000000e-01
j,dz\_	#	1.000000e+00
g_a,g_6	#	5.000000e-01
g_a,g_6	n_g,N	5.000000e-01
g,g_	#	1.000000e+00
s,s	e_t,e_o_t	1.333333e-02
s,s	e_k,e_o_k	1.333333e-02
s,s	e_o,V	1.066667e-01
s,s	u_i,M__i	1.066667e-01
s,s	a_n,6_n	1.333333e-02
s,s	w_i,w_i	2.666667e-02
s,s	w_a,w_6	2.666667e-02
s,s	y_u,j_u	2.666667e-02
s,s	e_l,e_o_l	1.333333e-02
s,s	o_t,o_t	1.333333e-02
s,s	y_e,j_e_o	2.666667e-02
s,s	y_o,j_o	2.666667e-02
s,s	a_e,e_o	1.066667e-01
s,s	e_u,M	1.066667e-01
s,s	a_t,6_t	1.333333e-02
s,s	a_p,6_p	1.333333e-02
s,s	o_l,o_l	1.333333e-02
s,s	a_l,6_l	1.333333e-02
s,s	e_n,e_o_n	1.333333e-02
s,s	e_m,e_o_m	1.333333e-02
s,s	w_e,w_e_o	2.666667e-02
s,s	o_n,o_n	1.333333e-02
s,s	o_e,w_e_o	1.066667e-01
s,s	a_m,6_m	1.333333e-02
s,s	o_k,o_k	1.333333e-02
s,s	e_p,e_o_p	1.333333e-02
s,s	y_a,j_6	2.666667e-02
s,s	o_p,o_p	1.333333e-02
s,s	w_o,w_o	2.666667e-02
s,s	a_k,6_k	1.333333e-02
s,s	o_m,o_m	1.333333e-02
s,s	#	1.333333e-02
l,l_	#	1.000000e+00
a_p,6_p	#	1.000000e+00
s,s_	#	1.000000e+00
c_h,ts\_h_	#	1.000000e+00
b_e,b_e_o	n_g,N	5.000000e-01
b_e,b_e_o	#	5.000000e-01
g_g,k_t_	#	1.000000e+00
d_w,d_w	o_k,o_k	2.500000e-02
d_w,d_w	i_t,i_t	2.500000e-02
d_w,d_w	i_m,i_m	2.500000e-02
d_w,d_w	e_p,e_o_p	2.500000e-02
d_w,d_w	e_t,e_o_t	2.500000e-02
d_w,d_w	e_k,e_o_k	2.500000e-02
d_w,d_w	e_o,V	2.000000e-01
d_w,d_w	a_e,e_o	2.000000e-01
d_w,d_w	o_p,o_p	2.500000e-02
d_w,d_w	i_l,i_l	2.500000e-02
d_w,d_w	o_n,o_n	2.500000e-02
d_w,d_w	a_m,6_m	2.500000e-02
d_w,d_w	i_n,i_n	2.500000e-02
d_w,d_w	o_t,o_t	2.500000e-02
d_w,d_w	a_t,6_t	2.500000e-02
d_w,d_w	i_k,i_k	2.500000e-02
d_w,d_w	a_l,6_l	2.500000e-02
d_w,d_w	o_m,o_m	2.500000e-02
d_w,d_w	i_p,i_p	2.500000e-02
d_w,d_w	e_l,e_o_l	2.500000e-02
d_w,d_w	a_n,6_n	2.500000e-02
d_w,d_w	a_p,6_p	2.500000e-02
d_w,d_w	o_l,o_l	2.500000e-02
d_w,d_w	e_m,e_o_m	2.500000e-02
d_w,d_w	e_n,e_o_n	2.500000e-02
d_w,d_w	a_k,6_k	2.500000e-02
p_p,p_t_	#	1.000000e+00
r_u,4_u	t,t	1.250000e-01
r_u,4_u	p,p	1.250000e-01
r_u,4_u	l,l	1.250000e-01
r_u,4_u	n,n	1.250000e-01
r_u,4_u	m,m	1.250000e-01
r_u,4_u	k,k	1.250000e-01
r_u,4_u	n_g,N	1.250000e-01
r_u,4_u	#	1.250000e-01
e_u,M_	#	1.000000e+00
r_y,4_j	a_n,6_n	2.500000e-02
r_y,4_j	e_o,V	2.000000e-01
r_y,4_j	u_m,u_m	2.500000e-02
r_y,4_j	a_l,6_l	2.500000e-02
r_y,4_j	u_k,u_k	2.500000e-02
r_y,4_j	a_k,6_k	2.500000e-02
r_y,4_j	a_p,6_p	2.500000e-02
r_y,4_j	o_l,o_l	2.500000e-02
r_y,4_j	o_t,o_t	2.500000e-02
r_y,4_j	u_p,u_p	2.500000e-02
r_y,4_j	o_k,o_k	2.500000e-02
r_y,4_j	e_t,e_o_t	2.500000e-02
r_y,4_j	e_p,e_o_p	2.500000e-02
r_y,4_j	a_t,6_t	2.500000e-02
r_y,4_j	o_p,o_p	2.500000e-02
r_y,4_j	e_l,e_o_l	2.500000e-02
r_y,4_j	o_n,o_n	2.500000e-02
r_y,4_j	a_m,6_m	2.500000e-02
r_y,4_j	u_t,u_t	2.500000e-02
r_y,4_j	a_e,e_o	2.000000e-01
r_y,4_j	u_l,u_l	2.500000e-02
r_y,4_j	u_n,u_n	2.500000e-02
r_y,4_j	e_n,e_o_n	2.500000e-02
r_y,4_j	e_m,e_o_m	2.500000e-02
r_y,4_j	e_k,e_o_k	2.500000e-02
r_y,4_j	o_m,o_m	2.500000e-02
b_o,b_o	n_g,N	5.000000e-01
b_o,b_o	#	5.000000e-01
b_a,b_6	#	5.000000e-01
b_a,b_6	n_g,N	5.000000e-01
e_l,e_o_l	#	1.000000e+00
n_g,N_	#	1.000000e+00
　_6,	#	1.000000e+00
m_y,m_j	e_o,V	5.000000e-01
m_y,m_j	a_e,e_o	5.000000e-01
