source	target	weight
d_u,d_uw	c_i,ch_iy	3.448276e-03
d_u,d_uw	r_i,r_ih	3.448276e-03
d_u,d_uw	e_l,ax_l	1.379310e-02
d_u,d_uw	s_i,s_ih	3.448276e-03
d_u,d_uw	o_d,aa_dx	6.896552e-03
d_u,d_uw	d_i,dx_ih	3.448276e-03
d_u,d_uw	c_e,s_ih	1.379310e-02
d_u,d_uw	e_r,er	3.448276e-03
d_u,d_uw	b_r,b_r	2.068966e-02
d_u,d_uw	b,b	4.827586e-02
d_u,d_uw	q_u,k	1.034483e-02
d_u,d_uw	b_i,b_iy	1.034483e-02
d_u,d_uw	b_i,b_ax	6.896552e-03
d_u,d_uw	i_t,ax_t	3.448276e-03
d_u,d_uw	c_e,ch_iy	3.448276e-03
d_u,d_uw	m_o,m_aa	3.448276e-03
d_u,d_uw	b_a,b_ax	6.896552e-03
d_u,d_uw	a_l,l	3.448276e-03
d_u,d_uw	c,k	1.034483e-02
d_u,d_uw	c_a,k_ax	1.034483e-02
d_u,d_uw	c_e,ch_ey	3.448276e-03
d_u,d_uw	b_e,b	3.448276e-03
d_u,d_uw	b_o,b	6.896552e-03
d_u,d_uw	v_a,v_ae	6.896552e-03
d_u,d_uw	l_i,l_iy	3.448276e-03
d_u,d_uw	t,t	3.448276e-03
d_u,d_uw	f,f	3.448276e-03
d_u,d_uw	h,#	3.448276e-03
d_u,d_uw	e_d,d	6.896552e-03
d_u,d_uw	n_a,n_aa	1.034483e-02
d_u,d_uw	a_l,ax_l	2.758621e-02
d_u,d_uw	t_r,tr	3.448276e-03
d_u,d_uw	v_e,v	3.448276e-03
d_u,d_uw	a_l,ae_l	3.448276e-03
d_u,d_uw	s_s,s	3.448276e-03
d_u,d_uw	c_e,s_ax	3.448276e-03
d_u,d_uw	g,jh	3.448276e-03
d_u,d_uw	t_y,dx_iy	6.896552e-03
d_u,d_uw	v_a,v_ax	3.448276e-03
d_u,d_uw	m_a,m_aa	3.448276e-03
d_u,d_uw	l_y,l_iy	6.896552e-03
d_u,d_uw	b_y,b_iy	3.448276e-03
d_u,d_uw	d,d	6.896552e-03
d_i,dx_ih	v_y,v_iy	3.039514e-03
d_i,dx_ih	c_u,k_y	3.039514e-03
d_i,dx_ih	c_a,k_ey	2.127660e-02
d_i,dx_ih	n_g,ng	4.012158e-01
d_i,dx_ih	t_h,th	6.079027e-03
d_i,dx_ih	c_h,k	9.118541e-03
d_i,dx_ih	n_g,n_jh	3.039514e-03
d_i,dx_ih	c,k_y	3.039514e-03
d_i,dx_ih	t_a,t_ey	3.039514e-03
d_i,dx_ih	c_e,s	1.215805e-02
d_i,dx_ih	n,n	4.863222e-02
d_i,dx_ih	c_e,s_ih	3.039514e-03
d_i,dx_ih	n_a,n_ae	9.118541e-03
d_i,dx_ih	m_e,m_ax	3.039514e-03
d_i,dx_ih	t_w,t_w	6.079027e-03
d_i,dx_ih	k,k	9.118541e-03
d_i,dx_ih	t,#	3.039514e-03
d_i,dx_ih	s_h,sh	3.039514e-02
d_i,dx_ih	t_y,t_iy	2.735562e-02
d_i,dx_ih	c,k	5.775076e-02
d_i,dx_ih	y_a,y_ae	3.039514e-03
d_i,dx_ih	x,k_s	6.079027e-03
d_i,dx_ih	g,g	3.647416e-02
d_i,dx_ih	s,s	7.598784e-02
d_i,dx_ih	n_a,n_ax	3.039514e-03
d_i,dx_ih	c_a,k_ax	9.118541e-03
d_i,dx_ih	v_o,v_ao	3.039514e-03
d_i,dx_ih	t_i,t_iy	3.039514e-03
d_i,dx_ih	c_k,k	3.647416e-02
d_i,dx_ih	m,m	1.519757e-02
d_i,dx_ih	v_a,v_ax	3.039514e-03
d_i,dx_ih	c,ch	6.079027e-03
d_i,dx_ih	v_i,v_ih	9.118541e-03
d_i,dx_ih	f,f	3.039514e-03
d_i,dx_ih	s_t,s_t	9.118541e-03
d_i,dx_ih	m_m,m	3.039514e-03
d_i,dx_ih	t_s,t_s	6.079027e-03
d_i,dx_ih	k_o,k_ow	3.039514e-03
d_i,dx_ih	c_i,s_ax	3.039514e-03
d_i,dx_ih	s_i,s_ih	3.039514e-03
d_i,dx_ih	g_a,g_ae	3.039514e-03
d_i,dx_ih	t,t	6.686930e-02
d_i,dx_ih	p,p	3.039514e-03
d_i,dx_ih	v_a,v_ae	6.079027e-03
d_i,dx_ih	t_z,t_s	6.079027e-03
d_i,dx_ih	c_t,k_t	3.039514e-03
d_i,dx_ih	c_o,k_ow	3.039514e-03
d_i,dx_ih	t_r,tr	3.039514e-03
d_i,dx_ih	f_f,f	3.039514e-03
i_s,z_ax	m,m	1.000000e+00
i_s,s_ax	e_s,z	3.333333e-01
i_s,s_ax	m,m	6.666667e-01
i,ay_er	r_i,r_ih	1.000000e+00
o_c,aa_k	c_i,s_ax	4.411765e-02
o_c,aa_k	t_i,t_y	1.470588e-02
o_c,aa_k	t_a,t_ey	2.941176e-02
o_c,aa_k	r_a,r_ax	1.470588e-02
o_c,aa_k	t_u,t_ah	1.470588e-02
o_c,aa_k	t,t	1.176471e-01
o_c,aa_k	l_a,l_ax	2.941176e-02
o_c,aa_k	l,l	1.470588e-02
o_c,aa_k	#	7.352941e-02
o_c,aa_k	t_o,t_ax	2.941176e-02
o_c,aa_k	r_i,r_ax	1.470588e-02
o_c,aa_k	a_n,ax_n	1.470588e-02
o_c,aa_k	t_a,t_ih	2.941176e-02
o_c,aa_k	s,s	1.470588e-02
o_c,aa_k	o_r,ao_r	1.470588e-02
o_c,aa_k	t_o,t_ow	2.941176e-02
o_c,aa_k	t_e,t_eh	2.941176e-02
o_c,aa_k	u,y_ax	1.029412e-01
o_c,aa_k	a_r,aa_r	1.470588e-02
o_c,aa_k	u,y_uw	1.470588e-02
o_c,aa_k	c_u,y_ax	2.647059e-01
o_c,aa_k	c_i,s_ih	4.411765e-02
o_c,aa_k	t_a,t_ae	1.470588e-02
o_c,aa_k	t_i,t_ih	1.470588e-02
h_e,hh_ey	m_e,m_ey	1.250000e-01
h_e,hh_ey	l_a,l_ax	1.250000e-01
h_e,hh_ey	s_i,s_ih	1.250000e-01
h_e,hh_ey	#	1.250000e-01
h_e,hh_ey	n,n	2.500000e-01
h_e,hh_ey	d_a,dx_ax	1.250000e-01
h_e,hh_ey	s,s	1.250000e-01
l_l,ax_l	o_y,oy	3.333333e-01
l_l,ax_l	#	6.666667e-01
j_i,jh_iy	t_h,th	1.219512e-02
j_i,jh_iy	a,ax	1.219512e-02
j_i,jh_iy	a_r,aa_r	1.219512e-02
j_i,jh_iy	b,b	2.439024e-02
j_i,jh_iy	h_a,hh_aa	6.097561e-02
j_i,jh_iy	k_a,k_aa	1.219512e-02
j_i,jh_iy	a_n,ax_n	1.341463e-01
j_i,jh_iy	#	3.170732e-01
j_i,jh_iy	n_a,n_ax	1.219512e-02
j_i,jh_iy	y_a,y_aa	1.219512e-02
j_i,jh_iy	t,t	1.219512e-02
j_i,jh_iy	m_a,m_aa	1.219512e-02
j_i,jh_iy	a,ae	1.219512e-02
j_i,jh_iy	k_i,k_ih	2.439024e-02
j_i,jh_iy	t_o,dx_ow	1.219512e-02
j_i,jh_iy	y_a,y_ax	1.219512e-02
j_i,jh_iy	t_a,dx_ax	3.658537e-02
j_i,jh_iy	f_e,f_eh	1.219512e-02
j_i,jh_iy	m_a,m_ax	6.097561e-02
j_i,jh_iy	m,m	2.439024e-02
j_i,jh_iy	m_o,m_ow	1.219512e-02
j_i,jh_iy	a,#	1.219512e-02
j_i,jh_iy	a,aa	2.439024e-02
j_i,jh_iy	m_e,m_iy	1.219512e-02
j_i,jh_iy	i,iy	1.219512e-02
j_i,jh_iy	w_a,w_aa	1.219512e-02
j_i,jh_iy	'_s,z	3.658537e-02
j_i,jh_iy	o,ow	2.439024e-02
j_i,jh_iy	v,v	2.439024e-02
o_p,aa_f	t_h,th	1.000000e+00
t_-,t_th	3,r_iy	1.000000e+00
x_.,k_s	#	1.000000e+00
s_e,s_ih	n_d,n_d	1.052632e-02
s_e,s_ih	s_s,s	1.052632e-02
s_e,s_ih	s_t,s_t	1.052632e-02
s_e,s_ih	k_u,k_uw	1.052632e-02
s_e,s_ih	b_y,b_iy	1.052632e-02
s_e,s_ih	q_u,k_w	6.315789e-02
s_e,s_ih	b_i,b_iy	1.052632e-02
s_e,s_ih	m_a,m_ae	2.105263e-02
s_e,s_ih	b_r,b_r	1.052632e-02
s_e,s_ih	b,b	2.105263e-02
s_e,s_ih	h,hh	1.052632e-02
s_e,s_ih	s_',z	4.210526e-02
s_e,s_ih	t_t,t	7.368421e-02
s_e,s_ih	p_h,f	3.157895e-02
s_e,s_ih	k_e,k	2.105263e-02
s_e,s_ih	f,f	1.052632e-02
s_e,s_ih	n_g,ng	1.052632e-02
s_e,s_ih	t_h,th	8.421053e-02
s_e,s_ih	c_l,k_l	1.052632e-02
s_e,s_ih	'_s,z	2.105263e-01
s_e,s_ih	c_e,s_iy	3.157895e-02
s_e,s_ih	s,s	2.105263e-02
s_e,s_ih	v_i,v_ih	3.157895e-02
s_e,s_ih	f_i,f_iy	1.052632e-02
s_e,s_ih	m_a,m_ax	1.052632e-02
s_e,s_ih	v_e,v_eh	1.052632e-02
s_e,s_ih	c_k,k	3.157895e-02
s_e,s_ih	c_u,k_ah	1.052632e-02
s_e,s_ih	b_e,b_ih	1.052632e-02
s_e,s_ih	g_g,g	2.105263e-02
s_e,s_ih	n_e,n	2.105263e-02
s_e,s_ih	c_e,s_eh	3.157895e-02
s_e,s_ih	r_i,r_iy	7.368421e-02
k_a,k_ae	n_e,n	3.558719e-03
k_a,k_ae	t_a,dx_ax	3.558719e-03
k_a,k_ae	s_t,s	3.558719e-03
k_a,k_ae	z_a,z_ae	7.117438e-03
k_a,k_ae	p_i,p_iy	3.558719e-03
k_a,k_ae	v_a,v_ax	3.558719e-03
k_a,k_ae	n_e,n_ax	1.067616e-02
k_a,k_ae	l_t,l_t	3.558719e-03
k_a,k_ae	l_o,l_aa	3.558719e-03
k_a,k_ae	s_i,s_ih	3.558719e-03
k_a,k_ae	g_l,g_l	3.558719e-03
k_a,k_ae	b,b	3.558719e-03
k_a,k_ae	r_a,r_ax	1.067616e-02
k_a,k_ae	r_o,r_ax	3.558719e-03
k_a,k_ae	m_e,m	3.558719e-03
k_a,k_ae	n_g,n_jh	3.558719e-03
k_a,k_ae	#	3.558719e-03
k_a,k_ae	g,g	3.558719e-03
k_a,k_ae	s,s	3.202847e-02
k_a,k_ae	n_a,n_ax	1.779359e-02
k_a,k_ae	n_i,n_ih	7.117438e-03
k_a,k_ae	s_k,s_k	3.558719e-03
k_a,k_ae	d_d,dx	3.558719e-03
k_a,k_ae	c_k,k	3.558719e-03
k_a,k_ae	s_h,sh	2.491103e-02
k_a,k_ae	z_u,z_ax	3.558719e-03
k_a,k_ae	l_i,l_ax	3.558719e-03
k_a,k_ae	t_z,t_s	3.202847e-02
k_a,k_ae	z_i,z_ih	7.117438e-03
k_a,k_ae	b_i,b_iy	3.558719e-03
k_a,k_ae	t_h,th	6.405694e-02
k_a,k_ae	n_g,ng	1.067616e-02
k_a,k_ae	s_c,sh	7.117438e-03
k_a,k_ae	l_a,l_ax	7.117438e-03
k_a,k_ae	l_v,l_v	3.558719e-03
k_a,k_ae	n_n,n	2.135231e-02
k_a,k_ae	k,k	7.117438e-03
k_a,k_ae	c_h,ch	1.067616e-02
k_a,k_ae	s_p,s_p	2.135231e-02
k_a,k_ae	d_r,dx_er	3.558719e-03
k_a,k_ae	b_a,b_ax	3.558719e-03
k_a,k_ae	m_p,m_p	1.387900e-01
k_a,k_ae	l_l,l	5.338078e-02
k_a,k_ae	t_z,t_z	7.117438e-03
k_a,k_ae	n_g,ng_g	1.067616e-02
k_a,k_ae	m_m,m	2.135231e-02
k_a,k_ae	s_s,s	6.405694e-02
k_a,k_ae	s_t,s_t	2.491103e-02
k_a,k_ae	f_f,f	7.117438e-03
k_a,k_ae	l_i,l_ih	1.423488e-02
k_a,k_ae	g_g,g	3.558719e-03
k_a,k_ae	p_l,p_l	1.423488e-02
k_a,k_ae	n_k,ng_k	7.117438e-03
k_a,k_ae	p_p,p	3.202847e-02
k_a,k_ae	z,z	1.067616e-02
k_a,k_ae	t_t,t	1.067616e-02
k_a,k_ae	p,p	3.558719e-02
k_a,k_ae	t,t	1.423488e-02
k_a,k_ae	e,#	3.558719e-03
k_a,k_ae	r_r,r	1.779359e-02
k_a,k_ae	n_z,n_z	7.117438e-03
k_a,k_ae	s,z	7.117438e-03
k_a,k_ae	m_b,m_b	3.558719e-03
k_a,k_ae	r_y,r_ih	3.558719e-03
k_a,k_ae	g_a,g_ax	3.558719e-03
k_a,k_ae	n_c,ng_k	7.117438e-03
k_a,k_ae	p_i,p_ih	7.117438e-03
k_a,k_ae	s_e,s_ax	3.558719e-03
k_a,k_ae	n_d,n_d	2.846975e-02
k_a,k_ae	t_s,t_s	1.067616e-02
k_a,k_ae	p_r,p_r	7.117438e-03
k_a,k_ae	c_h,k	7.117438e-03
k_a,k_ae	n_t,n_t	2.846975e-02
h_t,dx	e_n,ax_n	1.000000e+00
'_s,s	o_u,uw	9.398496e-04
'_s,s	i,ih	9.398496e-04
'_s,s	m,m	9.398496e-04
'_s,s	#	9.971805e-01
d_i,d_ih	c_o,k_aa	5.428882e-04
d_i,d_ih	l_o,l_aa	5.428882e-04
d_i,d_ih	n_i,n_y	5.428882e-04
d_i,d_ih	v_e,v	5.428882e-04
d_i,d_ih	t_i,dx_ih	1.085776e-03
d_i,d_ih	g_l,g_l	5.428882e-04
d_i,d_ih	v_e,v_ax	5.428882e-04
d_i,d_ih	t,dx	5.428882e-04
d_i,d_ih	l_t,l_t	5.428882e-04
d_i,d_ih	c_h,ch	5.428882e-04
d_i,d_ih	t_s,t_s	1.085776e-03
d_i,d_ih	v_a,v_ae	5.428882e-04
d_i,d_ih	v_a,v_ax	5.428882e-04
d_i,d_ih	f_a,f_ae	5.428882e-04
d_i,d_ih	s_e,s_ih	5.428882e-04
d_i,d_ih	n_',n	5.428882e-04
d_i,d_ih	l_o,l_ao	5.428882e-04
d_i,d_ih	n_a,n_ae	5.428882e-04
d_i,d_ih	b_o,b_ax	5.428882e-04
d_i,d_ih	b_a,b_aa	5.428882e-04
d_i,d_ih	m_o,m_ax	5.428882e-04
d_i,d_ih	p_a,p_aa	1.628664e-03
d_i,d_ih	k,k	1.085776e-03
d_i,d_ih	s_e,s_ax	5.428882e-04
d_i,d_ih	t_z,t_s	5.428882e-04
d_i,d_ih	c_i,s_ay	5.428882e-04
d_i,d_ih	s_e,s_eh	1.085776e-03
d_i,d_ih	c_i,sh_iy	5.428882e-04
d_i,d_ih	c_e,s_ih	5.428882e-04
d_i,d_ih	t_o,t_ow	1.085776e-03
d_i,d_ih	r,r	5.428882e-04
d_i,d_ih	k_i,k_iy	5.428882e-04
d_i,d_ih	n_d,n_d	5.428882e-04
d_i,d_ih	n_a,n_ax	1.085776e-03
d_i,d_ih	b_b,b	2.171553e-03
d_i,d_ih	f_a,f_ey	5.428882e-04
d_i,d_ih	t_a,dx_ax	1.085776e-03
d_i,d_ih	n_i,n_ih	5.428882e-04
d_i,d_ih	z,z	1.085776e-03
d_i,d_ih	f_i,f_iy	1.085776e-03
d_i,d_ih	m_a,m_ae	1.628664e-03
d_i,d_ih	g_u,g_uw	5.428882e-04
d_i,d_ih	c_e,s_eh	2.171553e-03
d_i,d_ih	z_z,z	1.628664e-03
d_i,d_ih	f_r,f_r	1.085776e-03
d_i,d_ih	b_o,b_ow	5.428882e-04
d_i,d_ih	n_s,n_z	1.085776e-03
d_i,d_ih	c_h,k	2.171553e-03
d_i,d_ih	d,d	5.428882e-03
d_i,d_ih	d_d,d	1.085776e-03
d_i,d_ih	d_i,d_ih	5.428882e-04
d_i,d_ih	b,b	7.057546e-03
d_i,d_ih	t_i,sh	2.714441e-02
d_i,d_ih	c_e,s_iy	1.085776e-03
d_i,d_ih	n_e,n_eh	5.428882e-04
d_i,d_ih	s,z	1.194354e-02
d_i,d_ih	p_p,p	4.885993e-03
d_i,d_ih	g_i,jh_ih	3.800217e-03
d_i,d_ih	c,s	5.428882e-04
d_i,d_ih	n_i,n_iy	4.343105e-03
d_i,d_ih	l,l	1.302932e-02
d_i,d_ih	c_i,s_ih	1.085776e-03
d_i,d_ih	n_g,n_jh	5.428882e-04
d_i,d_ih	l_o,l_ax	5.428882e-04
d_i,d_ih	s_s,s	2.551574e-02
d_i,d_ih	c_o,k_ow	1.628664e-03
d_i,d_ih	m_m,m	3.257329e-03
d_i,d_ih	c_e,ch_eh	5.428882e-04
d_i,d_ih	v_v,v	1.085776e-03
d_i,d_ih	g,g	1.465798e-02
d_i,d_ih	c_a,k_ey	1.628664e-03
d_i,d_ih	t_y,t_iy	5.428882e-04
d_i,d_ih	s,s	2.350706e-01
d_i,d_ih	d_d,dx	5.428882e-04
d_i,d_ih	t_a,t_ah	5.428882e-04
d_i,d_ih	m,m	1.411509e-02
d_i,d_ih	c_k,k	2.605863e-02
d_i,d_ih	e,#	2.171553e-03
d_i,d_ih	p,p	9.229099e-03
d_i,d_ih	g_e,jh_ih	5.428882e-04
d_i,d_ih	t,t	3.800217e-03
d_i,d_ih	f,f	5.428882e-03
d_i,d_ih	s_t,s_t	3.963084e-02
d_i,d_ih	t_z,t_z	5.428882e-04
d_i,d_ih	l_l,l	3.148751e-02
d_i,d_ih	d_o,d_aa	5.428882e-04
d_i,d_ih	z_a,z_ey	1.628664e-03
d_i,d_ih	n_g,ng	1.064061e-01
d_i,d_ih	s_o,s_ow	2.171553e-03
d_i,d_ih	v,v	1.791531e-02
d_i,d_ih	e_r,r	2.171553e-03
d_i,d_ih	w_a,w_aa	5.428882e-04
d_i,d_ih	m_i,m_iy	4.885993e-03
d_i,d_ih	d_g,jh	1.085776e-03
d_i,d_ih	l_i,l_ax	5.428882e-04
d_i,d_ih	d_e,d_iy	5.428882e-04
d_i,d_ih	r_e,r_eh	1.411509e-02
d_i,d_ih	l_i,l_ih	1.628664e-03
d_i,d_ih	g_i,jh_ax	8.686211e-03
d_i,d_ih	v_i,v_ih	1.574376e-02
d_i,d_ih	n_g,g	1.085776e-03
d_i,d_ih	l_u,l_uw	3.800217e-03
d_i,d_ih	v_i,v_ay	4.343105e-03
d_i,d_ih	g_r,g_r	1.085776e-03
d_i,d_ih	c_t,k_t	1.520087e-02
d_i,d_ih	f_e,f_eh	1.085776e-03
d_i,d_ih	s_k,s_k	4.885993e-03
d_i,d_ih	d,dx	1.085776e-03
d_i,d_ih	s_p,s_p	3.800217e-02
d_i,d_ih	m_a,m_aa	2.714441e-03
d_i,d_ih	r_a,r_ax	1.085776e-03
d_i,d_ih	s_s,z	3.257329e-03
d_i,d_ih	c_e,s	1.085776e-03
d_i,d_ih	t_t,t	3.800217e-03
d_i,d_ih	m_i,m_ih	4.343105e-03
d_i,d_ih	n_o,n_ow	1.085776e-03
d_i,d_ih	s_c,s_k	4.071661e-02
d_i,d_ih	s_h,sh	1.465798e-02
d_i,d_ih	p_l,p_l	2.171553e-03
d_i,d_ih	r_o,r_ow	5.428882e-04
d_i,d_ih	c_a,k_aa	5.428882e-04
d_i,d_ih	v_i,v_iy	1.628664e-03
d_i,d_ih	m_u,m_uh	5.428882e-04
d_i,d_ih	c_i,s_ax	1.085776e-03
d_i,d_ih	n_k,ng_k	3.257329e-03
d_i,d_ih	s_i,s_iy	1.085776e-03
d_i,d_ih	z_e,z_eh	5.428882e-04
d_i,d_ih	v_i,v_ax	1.085776e-03
d_i,d_ih	s_q,s_k	5.428882e-04
d_i,d_ih	c_i,sh	3.257329e-03
d_i,d_ih	t_i,dx_iy	5.428882e-04
d_i,d_ih	v_e,v_eh	3.257329e-03
d_i,d_ih	l_e,l_eh	1.628664e-03
d_i,d_ih	c_o,k_ax	5.428882e-04
d_i,d_ih	d_o,d_ow	1.085776e-03
d_i,d_ih	t_t,dx	3.800217e-03
d_i,d_ih	t_h,th	3.257329e-03
d_i,d_ih	r_o,r_aa	5.428882e-04
d_i,d_ih	n_g,ng_g	7.057546e-03
d_i,d_ih	g_e,jh_eh	5.428882e-04
d_i,d_ih	t_h,dh	1.628664e-03
d_i,d_ih	s_i,s_ih	3.257329e-03
d_i,d_ih	b_e,b_eh	1.628664e-03
d_i,d_ih	s_c,sh	1.628664e-03
d_i,d_ih	g_o,g_ow	5.428882e-04
d_i,d_ih	l_e,l_iy	1.085776e-03
d_i,d_ih	l_a,l_ax	1.628664e-03
d_i,d_ih	c_a,k_ax	1.628664e-03
d_i,d_ih	x,k_s	7.057546e-03
d_i,d_ih	s_c,s	8.686211e-03
d_i,d_ih	g_i,jh_iy	5.428882e-04
d_i,d_ih	r_u,r_uw	5.428882e-04
d_i,d_ih	s_a,s_aa	1.628664e-03
d_i,d_ih	r_i,r_ih	5.428882e-04
d_i,d_ih	p_i,p_ih	2.714441e-03
d_i,d_ih	p_h,f	1.085776e-03
d_i,d_ih	t_u,t_ah	5.428882e-04
d_i,d_ih	n_t,n_t	5.428882e-04
d_i,d_ih	c_i,ch	5.428882e-04
d_i,d_ih	c_a,k_ae	1.085776e-03
d_i,d_ih	n_a,n_aa	5.428882e-04
d_i,d_ih	x_s,k_s	5.428882e-04
d_i,d_ih	m_e,m_eh	1.085776e-03
d_i,d_ih	f_f,f	2.877307e-02
d_i,d_ih	n_n,n	4.343105e-03
d_i,d_ih	l_i,l_iy	1.085776e-03
d_i,d_ih	l_d,l_d	1.628664e-03
d_i,d_ih	m_i,m_ax	5.428882e-04
d_i,d_ih	m_o,m_ow	5.428882e-04
d_i,d_ih	s_e,s_iy	5.428882e-04
d_i,d_ih	s_o,s_ax	1.085776e-03
d_i,d_ih	l_a,l_ae	1.085776e-03
d_i,d_ih	a_r,r	5.428882e-04
d_i,d_ih	m_p,m_p	2.171553e-03
d_i,d_ih	g_i,jh	3.800217e-03
d_i,d_ih	g_g,g	4.343105e-03
d_i,d_ih	i,y	5.428882e-04
d_i,d_ih	g_e,jh_ax	2.714441e-03
d_i,d_ih	l_i,l_y	5.428882e-04
d_i,d_ih	g,jh	1.085776e-03
d_i,d_ih	d_i,d_iy	1.628664e-03
m_u,m_ah	h,#	2.364066e-03
m_u,m_ah	s_t,s	2.364066e-03
m_u,m_ah	s_c,sh	2.364066e-03
m_u,m_ah	n_n,n	9.456265e-03
m_u,m_ah	m_p,m_p	7.092199e-03
m_u,m_ah	p_p,p	4.728132e-03
m_u,m_ah	t_z,t_s	9.456265e-03
m_u,m_ah	m_m,m	2.836879e-02
m_u,m_ah	s_s,s	2.127660e-02
m_u,m_ah	s_c,s	1.182033e-02
m_u,m_ah	h_l,l	4.728132e-03
m_u,m_ah	s_k,s_k	2.127660e-02
m_u,m_ah	d_d,dx_ax	2.364066e-03
m_u,m_ah	n_d,n_d	3.073286e-02
m_u,m_ah	t_t,dx	1.654846e-02
m_u,m_ah	l_t,l_t	7.092199e-03
m_u,m_ah	g_g,g_ax	2.364066e-03
m_u,m_ah	s_t,s_t	4.255319e-02
m_u,m_ah	d_d,d	1.418440e-02
m_u,m_ah	f_f,f	4.255319e-02
m_u,m_ah	c_h,k	4.728132e-03
m_u,m_ah	d_g,jh	1.418440e-02
m_u,m_ah	m_b,m_b	1.182033e-02
m_u,m_ah	n_z,n_z	4.728132e-03
m_u,m_ah	z_z,z	1.182033e-02
m_u,m_ah	s,z	1.182033e-02
m_u,m_ah	l,l	2.718676e-01
m_u,m_ah	n_c,n_s	7.092199e-03
m_u,m_ah	t_z,t_z	4.728132e-03
m_u,m_ah	l_l,l	9.219858e-02
m_u,m_ah	n_y,n_y	4.728132e-03
m_u,m_ah	d_d,dx	1.182033e-02
m_u,m_ah	c_k,k	4.018913e-02
m_u,m_ah	m,m	1.654846e-02
m_u,m_ah	t,t	2.364066e-03
m_u,m_ah	p,p	2.364066e-03
m_u,m_ah	j,jh	2.364066e-03
m_u,m_ah	k,k	2.364066e-03
m_u,m_ah	c_h,ch	9.456265e-03
m_u,m_ah	d_r,dr	7.092199e-03
m_u,m_ah	d_s,d_z	2.364066e-03
m_u,m_ah	n_t,n_t	4.728132e-03
m_u,m_ah	n_k,ng_k	7.092199e-03
m_u,m_ah	n_g,ng_g	7.092199e-03
m_u,m_ah	s_h,sh	2.364066e-02
m_u,m_ah	s_c,s_k	4.728132e-03
m_u,m_ah	t_s,#	4.728132e-03
m_u,m_ah	t_t,t	7.092199e-03
m_u,m_ah	g_g,g	4.255319e-02
m_u,m_ah	d,d	9.456265e-03
m_u,m_ah	r_r,r	4.728132e-03
m_u,m_ah	s,s	3.309693e-02
m_u,m_ah	g,g	1.654846e-02
m_u,m_ah	n_g,ng	2.364066e-03
m_u,m_ah	l_d,l_d	7.092199e-03
m_u,m_ah	g_h,g	2.364066e-03
m_u,m_ah	d_w,d_w	2.364066e-03
u_g,ah_g	s,z	1.000000e-01
u_g,ah_g	i,ih	5.000000e-02
u_g,ah_g	l_i,l_iy	1.000000e-01
u_g,ah_g	l_y,l_iy	5.000000e-02
u_g,ah_g	a_r,aa_r	5.000000e-02
u_g,ah_g	l,l	1.000000e-01
u_g,ah_g	'_s,z	5.000000e-02
u_g,ah_g	#	2.500000e-01
u_g,ah_g	s_t,s_t	1.000000e-01
u_g,ah_g	s_',z	5.000000e-02
u_g,ah_g	m,m	1.000000e-01
t_y,t_ax	p_o,p_aa	1.000000e+00
e_u,y_uw	b,b	6.578947e-03
e_u,y_uw	r_e,r	6.578947e-03
e_u,y_uw	e,#	6.578947e-03
e_u,y_uw	s_e,z	6.578947e-03
e_u,y_uw	e_s,z	6.578947e-03
e_u,y_uw	s,s	6.578947e-03
e_u,y_uw	m,m	6.578947e-03
e_u,y_uw	r_i,r_ih	6.578947e-03
e_u,y_uw	r_o,r_ao	6.578947e-03
e_u,y_uw	c_h,k	1.973684e-02
e_u,y_uw	g_e,zh	6.578947e-03
e_u,y_uw	l_o,l_ax	1.315789e-02
e_u,y_uw	p_h,f	6.578947e-02
e_u,y_uw	g_e,jh_iy	4.605263e-02
e_u,y_uw	r_o,r_ax	6.578947e-02
e_u,y_uw	n_g,ng	6.578947e-03
e_u,y_uw	t_s,t_s	1.315789e-02
e_u,y_uw	d_o,d_ow	1.315789e-02
e_u,y_uw	l,l	1.973684e-02
e_u,y_uw	#	1.315789e-02
e_u,y_uw	n,n	6.578947e-03
e_u,y_uw	t_i,dx_ih	4.605263e-02
e_u,y_uw	c,k	6.578947e-03
e_u,y_uw	l_a,l_ax	1.315789e-02
e_u,y_uw	r,r	1.973684e-02
e_u,y_uw	i,ih	1.315789e-02
e_u,y_uw	r_o,r_ow	1.776316e-01
e_u,y_uw	d_y,d_iy	6.578947e-03
e_u,y_uw	d_a,dx_ax	1.973684e-02
e_u,y_uw	s,z	1.315789e-02
e_u,y_uw	m_a,m_ax	6.578947e-03
e_u,y_uw	d_s,d_z	6.578947e-03
e_u,y_uw	r_y,r_iy	6.578947e-03
e_u,y_uw	n_i,n_ih	1.973684e-02
e_u,y_uw	a_n,ax_n	6.578947e-03
e_u,y_uw	g_h,#	6.578947e-03
e_u,y_uw	c_a,k_ax	1.973684e-02
e_u,y_uw	n_i,n_ax	6.578947e-03
e_u,y_uw	b_a,b_ae	1.315789e-02
e_u,y_uw	e_n,ax_n	6.578947e-03
e_u,y_uw	d_i,dx_ih	6.578947e-03
e_u,y_uw	e_r,er	3.947368e-02
e_u,y_uw	t_e,t_eh	6.578947e-03
e_u,y_uw	t_z,t_s	6.578947e-03
e_u,y_uw	y,iy	6.578947e-03
e_u,y_uw	s_s,s	6.578947e-03
e_u,y_uw	r_e,r_eh	6.578947e-03
e_u,y_uw	f_f,f	6.578947e-03
e_u,y_uw	d_o,d_aa	6.578947e-03
